Epoch: 1 | Step: 200 | Train Loss: 1.6059 | eps: 2.33
Epoch: 1 | Step: 400 | Train Loss: 1.5986 | eps: 2.70
Epoch: 1 | Step: 600 | Train Loss: 1.5931 | eps: 2.92
Epoch: 1 | Step: 800 | Train Loss: 1.5915 | eps: 3.08
Epoch: 1 | Step: 1000 | Train Loss: 1.5886 | eps: 3.21
Epoch: 1 | Step: 1200 | Train Loss: 1.5885 | eps: 3.31
Epoch: 1 | Step: 1400 | Train Loss: 1.5874 | eps: 3.39
Epoch: 1 | Step: 1600 | Train Loss: 1.5857 | eps: 3.47
Epoch: 1 | Step: 1800 | Train Loss: 1.5834 | eps: 3.53
Epoch: 1 | Step: 2000 | Train Loss: 1.5806 | eps: 3.59
Epoch: 1 | Step: 2200 | Train Loss: 1.5796 | eps: 3.65
Epoch: 1 | Step: 2400 | Train Loss: 1.5792 | eps: 3.70
Epoch: 1 | Step: 2600 | Train Loss: 1.5787 | eps: 3.74
Epoch: 1 | Step: 2800 | Train Loss: 1.5782 | eps: 3.79
Epoch: 1 | Step: 3000 | Train Loss: 1.5783 | eps: 3.83
Epoch: 1 | Step: 3200 | Train Loss: 1.5776 | eps: 3.86
Epoch: 1 | Step: 3400 | Train Loss: 1.5778 | eps: 3.90
Epoch: 1 | Step: 3600 | Train Loss: 1.5774 | eps: 3.94
Epoch: 1 | Step: 3800 | Train Loss: 1.5778 | eps: 3.97
Epoch: 1 | Step: 4000 | Train Loss: 1.5764 | eps: 4.00
Epoch: 1 | Step: 4200 | Train Loss: 1.5758 | eps: 4.03
Epoch: 1 | Step: 4400 | Train Loss: 1.5755 | eps: 4.06
Epoch: 1 | Step: 4600 | Train Loss: 1.5751 | eps: 4.09
Epoch: 1 | Step: 4800 | Train Loss: 1.5750 | eps: 4.12
Epoch: 1 | Step: 5000 | Train Loss: 1.5744 | eps: 4.15
Epoch 1: Train Loss: 1.5740 | Train Accuracy: 27.00%
Epoch 1: Validation Accuracy: 28.40%
Epoch: 2 | Step: 200 | Train Loss: 1.5514 | eps: 4.19
Epoch: 2 | Step: 400 | Train Loss: 1.5591 | eps: 4.22
Epoch: 2 | Step: 600 | Train Loss: 1.5634 | eps: 4.24
Epoch: 2 | Step: 800 | Train Loss: 1.5619 | eps: 4.26
Epoch: 2 | Step: 1000 | Train Loss: 1.5631 | eps: 4.29
Epoch: 2 | Step: 1200 | Train Loss: 1.5604 | eps: 4.31
Epoch: 2 | Step: 1400 | Train Loss: 1.5599 | eps: 4.33
Epoch: 2 | Step: 1600 | Train Loss: 1.5613 | eps: 4.36
Epoch: 2 | Step: 1800 | Train Loss: 1.5613 | eps: 4.38
Epoch: 2 | Step: 2000 | Train Loss: 1.5607 | eps: 4.40
Epoch: 2 | Step: 2200 | Train Loss: 1.5606 | eps: 4.42
Epoch: 2 | Step: 2400 | Train Loss: 1.5615 | eps: 4.44
Epoch: 2 | Step: 2600 | Train Loss: 1.5613 | eps: 4.46
Epoch: 2 | Step: 2800 | Train Loss: 1.5605 | eps: 4.48
Epoch: 2 | Step: 3000 | Train Loss: 1.5604 | eps: 4.50
Epoch: 2 | Step: 3200 | Train Loss: 1.5601 | eps: 4.52
Epoch: 2 | Step: 3400 | Train Loss: 1.5604 | eps: 4.53
Epoch: 2 | Step: 3600 | Train Loss: 1.5604 | eps: 4.55
Epoch: 2 | Step: 3800 | Train Loss: 1.5595 | eps: 4.57
Epoch: 2 | Step: 4000 | Train Loss: 1.5590 | eps: 4.59
Epoch: 2 | Step: 4200 | Train Loss: 1.5589 | eps: 4.61
Epoch: 2 | Step: 4400 | Train Loss: 1.5585 | eps: 4.62
Epoch: 2 | Step: 4600 | Train Loss: 1.5581 | eps: 4.64
Epoch: 2 | Step: 4800 | Train Loss: 1.5573 | eps: 4.66
Epoch: 2 | Step: 5000 | Train Loss: 1.5576 | eps: 4.68
Epoch 2: Train Loss: 1.5575 | Train Accuracy: 28.42%
Epoch 2: Validation Accuracy: 29.57%
Epoch: 3 | Step: 200 | Train Loss: 1.5566 | eps: 4.70
Epoch: 3 | Step: 400 | Train Loss: 1.5431 | eps: 4.72
Epoch: 3 | Step: 600 | Train Loss: 1.5445 | eps: 4.73
Epoch: 3 | Step: 800 | Train Loss: 1.5455 | eps: 4.75
Epoch: 3 | Step: 1000 | Train Loss: 1.5432 | eps: 4.77
Epoch: 3 | Step: 1200 | Train Loss: 1.5414 | eps: 4.78
Epoch: 3 | Step: 1400 | Train Loss: 1.5413 | eps: 4.80
Epoch: 3 | Step: 1600 | Train Loss: 1.5401 | eps: 4.81
Epoch: 3 | Step: 1800 | Train Loss: 1.5408 | eps: 4.83
Epoch: 3 | Step: 2000 | Train Loss: 1.5403 | eps: 4.84
Epoch: 3 | Step: 2200 | Train Loss: 1.5416 | eps: 4.86
Epoch: 3 | Step: 2400 | Train Loss: 1.5419 | eps: 4.87
Epoch: 3 | Step: 2600 | Train Loss: 1.5416 | eps: 4.89
Epoch: 3 | Step: 2800 | Train Loss: 1.5407 | eps: 4.90
Epoch: 3 | Step: 3000 | Train Loss: 1.5410 | eps: 4.92
Epoch: 3 | Step: 3200 | Train Loss: 1.5405 | eps: 4.93
Epoch: 3 | Step: 3400 | Train Loss: 1.5408 | eps: 4.94
Epoch: 3 | Step: 3600 | Train Loss: 1.5403 | eps: 4.96
Epoch: 3 | Step: 3800 | Train Loss: 1.5397 | eps: 4.97
Epoch: 3 | Step: 4000 | Train Loss: 1.5398 | eps: 4.99
Epoch: 3 | Step: 4200 | Train Loss: 1.5399 | eps: 5.00
Epoch: 3 | Step: 4400 | Train Loss: 1.5389 | eps: 5.01
Epoch: 3 | Step: 4600 | Train Loss: 1.5382 | eps: 5.03
Epoch: 3 | Step: 4800 | Train Loss: 1.5376 | eps: 5.04
Epoch: 3 | Step: 5000 | Train Loss: 1.5377 | eps: 5.05
Epoch 3: Train Loss: 1.5377 | Train Accuracy: 29.24%
Epoch 3: Validation Accuracy: 29.91%
Epoch: 4 | Step: 200 | Train Loss: 1.5411 | eps: 5.08
Epoch: 4 | Step: 400 | Train Loss: 1.5299 | eps: 5.09
Epoch: 4 | Step: 600 | Train Loss: 1.5321 | eps: 5.10
Epoch: 4 | Step: 800 | Train Loss: 1.5291 | eps: 5.12
Epoch: 4 | Step: 1000 | Train Loss: 1.5292 | eps: 5.13
Epoch: 4 | Step: 1200 | Train Loss: 1.5257 | eps: 5.14
Epoch: 4 | Step: 1400 | Train Loss: 1.5242 | eps: 5.15
Epoch: 4 | Step: 1600 | Train Loss: 1.5249 | eps: 5.17
Epoch: 4 | Step: 1800 | Train Loss: 1.5240 | eps: 5.18
Epoch: 4 | Step: 2000 | Train Loss: 1.5225 | eps: 5.19
Epoch: 4 | Step: 2200 | Train Loss: 1.5226 | eps: 5.21
Epoch: 4 | Step: 2400 | Train Loss: 1.5233 | eps: 5.22
Epoch: 4 | Step: 2600 | Train Loss: 1.5228 | eps: 5.23
Epoch: 4 | Step: 2800 | Train Loss: 1.5211 | eps: 5.24
Epoch: 4 | Step: 3000 | Train Loss: 1.5214 | eps: 5.25
Epoch: 4 | Step: 3200 | Train Loss: 1.5200 | eps: 5.27
Epoch: 4 | Step: 3400 | Train Loss: 1.5187 | eps: 5.28
Epoch: 4 | Step: 3600 | Train Loss: 1.5185 | eps: 5.29
Epoch: 4 | Step: 3800 | Train Loss: 1.5183 | eps: 5.30
Epoch: 4 | Step: 4000 | Train Loss: 1.5171 | eps: 5.32
Epoch: 4 | Step: 4200 | Train Loss: 1.5160 | eps: 5.33
Epoch: 4 | Step: 4400 | Train Loss: 1.5158 | eps: 5.34
Epoch: 4 | Step: 4600 | Train Loss: 1.5159 | eps: 5.35
Epoch: 4 | Step: 4800 | Train Loss: 1.5158 | eps: 5.36
Epoch: 4 | Step: 5000 | Train Loss: 1.5152 | eps: 5.37
Epoch 4: Train Loss: 1.5147 | Train Accuracy: 30.46%
Epoch 4: Validation Accuracy: 31.27%
Epoch: 5 | Step: 200 | Train Loss: 1.5086 | eps: 5.39
Epoch: 5 | Step: 400 | Train Loss: 1.4998 | eps: 5.41
Epoch: 5 | Step: 600 | Train Loss: 1.5004 | eps: 5.42
Epoch: 5 | Step: 800 | Train Loss: 1.5026 | eps: 5.43
Epoch: 5 | Step: 1000 | Train Loss: 1.5019 | eps: 5.44
Epoch: 5 | Step: 1200 | Train Loss: 1.5005 | eps: 5.45
Epoch: 5 | Step: 1400 | Train Loss: 1.4985 | eps: 5.46
Epoch: 5 | Step: 1600 | Train Loss: 1.4982 | eps: 5.47
Epoch: 5 | Step: 1800 | Train Loss: 1.4969 | eps: 5.49
Epoch: 5 | Step: 2000 | Train Loss: 1.4960 | eps: 5.50
Epoch: 5 | Step: 2200 | Train Loss: 1.4947 | eps: 5.51
Epoch: 5 | Step: 2400 | Train Loss: 1.4941 | eps: 5.52
Epoch: 5 | Step: 2600 | Train Loss: 1.4933 | eps: 5.53
Epoch: 5 | Step: 2800 | Train Loss: 1.4918 | eps: 5.54
Epoch: 5 | Step: 3000 | Train Loss: 1.4926 | eps: 5.55
